ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,REG_LIM_AD
"112200111236030000","112","200","111236","03","0000",MP,JDH,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,600.00,R JOSE NUNES DOS SANTOS,"1000",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"114067146803020000","114","067","146803","02","0000",IQ,ITQ,"2",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",0.00,230.00,R JOSE OITICICA FILHO 168 E 172,"168",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"192050021555020000","192","050","021555","02","0000",IT,IPA,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,7843.00,R AREIAS,"111",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"132139390372010000","132","139","390372","01","0000",IT,VCR,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,250.00,R DO POMBO CORREIO,"14",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"111324599018030000","111","324","599018","03","0000",EM,ERM,"1",S,S,ZC,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,395.00,R JOAO MARCELINO DE S GONZAGA,"379",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"111512144630030000","111","512","144630","03","0000",EM,ERM,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,366.00,R NELIO BATISTA GUIMARAES,"87",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"111272071919010000","111","272","071919","01","0000",EM,PRA,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,350.00,R CONCEICAO DA BREJAUBA,"670",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"110316084573010000","110","316","084573","01","0000",EM,PRA,"1",S,S,ZC,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,300.00,R LUCIO DE ARRUDA LEME,"295",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"232032292966040000","232","032","292966","04","0000",IQ,PQC,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,319.00,R BLECAUTE 118 E 130,"118",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"111151209821000064","111","151","209821","00","0064",EM,PRA,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",74.00,75.00,R DAS BROMELIAS,"91",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"232034293806030000","232","034","293806","03","0000",IQ,PQC,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,270.00,R CAROLINA GARZELA MENEGHINI,"126",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"112109307181010000","112","109","307181","01","0000",MP,JDH,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,250.00,AV JOSE MARTINS LISBOA,"516",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"110456171166010000","110","456","171166","01","0000",EM,PRA,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",0.00,227.00,AV CAP ANSELMO BARCELOS,"39",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"044097141941000090","044","097","141941","00","0090",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,113.00,R MONTEIRO SOARES FILHO,"178",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"044097141941000089","044","097","141941","00","0089",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,113.00,R MONTEIRO SOARES FILHO,"182",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"056215026735000382","056","215","026735","00","0382",AR,CAR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",421.00,255.00,R AZEVEDO SOARES,"2409",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"056215026735000381","056","215","026735","00","0381",AR,CAR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",190.00,87.00,R AZEVEDO SOARES,"2397",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"044042243388000100","044","042","243388","00","0100",VP,VPR,"3",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",485.00,1575.00,AV PROF LUIZ IGNACIO ANHAIA MELLO,"1256",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"054115022683000434","054","115","022683","00","0434",AR,VFO,"2",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1570.00,R ARMINDO GUARANA,"101",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"044097141941000088","044","097","141941","00","0088",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,113.00,R MONTEIRO SOARES FILHO,"184",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"044097141941000087","044","097","141941","00","0087",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,113.00,R MONTEIRO SOARES FILHO,"188",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058162070564000135","058","162","070564","00","0135",PE,VMT,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",65.00,63.00,R FERNAO ALBERNAZ,"258",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058068009873000054","058","068","009873","00","0054",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",158.00,120.00,R AMARAL COUTINHO,"187",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058162070564000137","058","162","070564","00","0137",PE,VMT,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",66.00,63.00,R FERNAO ALBERNAZ,"250",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058162070564000136","058","162","070564","00","0136",PE,VMT,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",66.00,63.00,R FERNAO ALBERNAZ,"254",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"051116165174000044","051","116","165174","00","0044",VP,VPR,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",105.00,150.00,R PORTO SABAUNA,"176",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"056215026735000383","056","215","026735","00","0383",AR,CAR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",230.00,107.00,R AZEVEDO SOARES,"2419",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058068009873000053","058","068","009873","00","0053",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",118.00,88.00,R AMARAL COUTINHO,"191",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"051116165174000045","051","116","165174","00","0045",VP,VPR,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",105.00,150.00,R PORTO SABAUNA,"180",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"060274138487000711","060","274","138487","00","0711",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",274.00,276.00,R MERCEDES LOPES,"240",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"060274138487000710","060","274","138487","00","0710",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",198.00,204.00,R MERCEDES LOPES,"250",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"060126055824000093","060","126","055824","00","0093",PE,PEN,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",112.00,91.00,R CUMBE,"248",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"060126055824000092","060","126","055824","00","0092",PE,PEN,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",112.00,89.00,R CUMBE,"252",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058229018660000043","058","229","018660","00","0043",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",124.00,104.00,R ANTONIO SAMPAIO FERRAZ,"230",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058162070564000138","058","162","070564","00","0138",PE,VMT,"2",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",56.00,77.00,R FERNAO ALBERNAZ,"246",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058229018660000045","058","229","018660","00","0045",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",124.00,104.00,R ANTONIO SAMPAIO FERRAZ,"222",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058229018660000044","058","229","018660","00","0044",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",125.00,104.00,R ANTONIO SAMPAIO FERRZ,"226",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"059055096890000041","059","055","096890","00","0041",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",135.00,74.00,R ISABEL,"250",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"061089049972000072","061","089","049972","00","0072",PE,,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",68.00,65.00,R CIRINO DE ABREU,"23",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"059055096890000040","059","055","096890","00","0040",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",136.00,74.00,R ISABEL,"252",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"059055096890000039","059","055","096890","00","0039",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",135.00,74.00,R ISABEL,"254",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"061085170917000071","061","085","170917","00","0071",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",156.00,148.00,R RICARDO VILELA,"260",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"061085170917000070","061","085","170917","00","0070",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,552.00,R RICARDO VILELA,"260",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"061089049972000071","061","089","049972","00","0071",PE,PEN,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",68.00,64.00,R CIRINO DE ABREU,"21",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"061089049972000070","061","089","049972","00","0070",PE,PEN,"2",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",64.00,70.00,R CIRINO DE ABREU,"19",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"055230020699000299","055","230","020699","00","0299",AR,VFO,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",8000.00,1019.00,R ARAPOCA,"128",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"044169017779000111","044","169","017779","00","0111",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",104.00,103.00,R DR ANTONIO MACEDO LIMA,"132",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"055050173312000071","055","050","173312","00","0071",AR,CAR,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",216.00,108.00,R ROGERIO GIORGI,"206",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"055050112712000070","055","050","112712","00","0070",AR,CAR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",104.00,92.00,R JUCA MENDES,"1277",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"059222049913000053","059","222","049913","00","0053",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",176.00,119.00,R CIRENE JORGE RIBEIRO,"192",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"059222049913000052","059","222","049913","00","0052",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",176.00,112.00,R CIRENE JORGE RIBEIRO,"196",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"044169017779000110","044","169","017779","00","0110",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",104.00,103.00,R DR ANTONIO MACEDO LIMA,"136",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"044169017779000109","044","169","017779","00","0109",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",105.00,103.00,R DR ANTONIO MACEDO LIMA,"138",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058109021504000049","058","109","021504","00","0049",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",62.00,72.00,R ARCOVERDE,"25",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058109021504000048","058","109","021504","00","0048",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",78.00,87.00,R ARCOVERDE,"21",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"059205145394000056","059","205","145394","00","0056",PE,PEN,"3",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",807.00,417.00,R NHATUMANI,"1095",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"059074079871000169","059","074","079871","00","0169",PE,PEN,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",831.00,765.00,R GILDA,"187",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058032171018000159","058","032","171018","00","0159",PE,PEN,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",94.00,63.00,R RINCAO,"117",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058032171018000158","058","032","171018","00","0158",PE,PEN,"2",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",88.00,67.00,R RINCAO,"113",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058032171018000161","058","032","171018","00","0161",PE,PEN,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",94.00,63.00,R RINCAO,"125",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"058032171018000160","058","032","171018","00","0160",PE,PEN,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",94.00,63.00,R RINCAO,"121",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"100086161950000156","100","086","161950","00","0156",VP,VPR,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",76.00,76.00,R PIANCO,"170",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"061075094030000273","061","075","094030","00","0273",PE,PEN,"1",S,S,ZEIS-5,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",332.00,307.00,R DR ISMAEL DIAS,"118",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"100086161950000158","100","086","161950","00","0158",VP,VPR,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",76.00,76.00,R PIANCO,"182",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"100086161950000157","100","086","161950","00","0157",VP,VPR,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",75.00,75.00,R PIANCO,"176",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"059296167436000192","059","296","167436","00","0192",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",165.00,138.00,E S QUINTINO,"238",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"059296167436000191","059","296","167436","00","0191",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",165.00,138.00,R S QUINTINO,"246",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"060050036633000050","060","050","036633","00","0050",PE,CNG,"2",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",917.00,782.00,"R BRITA 163,167,171,175,179","163",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"059203187240000127","059","203","187240","00","0127",PE,CNG,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",250.00,417.00,AV TARUMA,"250",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"118283034975000082","118","283","034975","00","0082",VP,SLU,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",106.00,85.00,R ROQUE BARBOSA LIMA,"133",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"118283034975000081","118","283","034975","00","0081",VP,SLU,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",106.00,85.00,R ROQUE BARBOSA LIMA,"129",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"116369198811000064","116","369","198811","00","0064",AR,ARI,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",81.00,70.00,R PDE MANUEL LUIS DE VERGUEIRO,"185",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"116369198811000063","116","369","198811","00","0063",AR,ARI,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",81.00,70.00,R PDE MANUEL LUIS DE VERGUEIRO,"183",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"117131173355000045","117","131","173355","00","0045",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",126.00,78.00,R ROLAND RITTMEISTER,"146",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
"117131173355000044","117","131","173355","00","0044",SB,SAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",126.00,78.00,R ROLAND RITTMEISTER,"142",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE  1
